Edges,Nodes,Density,Components,Min_spl,Max_spl,Median_spl,Mean_spl,Sd_spl,Min_bc,Max_bc,Median_bc,Mean_bc,Sd_bc,Min_cc,Max_cc,Median_cc,Mean_cc,Sd_cc,Min_dc,Max_dc,Median_dc,Mean_dc,Sd_dc
5949,2655,0,260,0,38,11,11.267,3.737,0,0.326,0.001,0.003,0.013,0,0.163,0.085,0.081,0.027,0,0.036,0.001,0.001,0.002
10267,5218,0,1280,0,56,16,16.444,6.067,0,0.136,0,0.001,0.005,0,0.109,0.043,0.035,0.023,0,0.029,0,0,0
1939,1013,0.001,106,0,24,9,9.042,3.131,0,0.683,0.002,0.006,0.03,0,0.221,0.101,0.097,0.038,0,0.103,0.002,0.003,0.004
3862,1806,0.001,76,0,25,9,9.065,3.072,0,0.511,0.001,0.004,0.019,0,0.225,0.107,0.108,0.032,0,0.118,0.001,0.002,0.004
41,38,0.029,35,0,7,2,1.856,1.623,0,0.026,0,0.003,0.005,0,0.115,0.04,0.041,0.029,0,0.108,0.054,0.058,0.025
411,244,0.006,94,0,18,8,7.983,3.02,0,0.171,0.008,0.015,0.023,0,0.136,0.085,0.069,0.038,0,0.045,0.012,0.013,0.006
71,61,0.019,57,0,10,2,2.564,2.033,0,0.016,0.001,0.002,0.003,0,0.089,0.027,0.03,0.019,0,0.066,0.033,0.038,0.016
22101,8842,0,2244,0,146,11,11.42,4.081,0,0.208,0,0,0.004,0,0.137,0.068,0.059,0.031,0,0.037,0,0,0.001
16877,7655,0,1464,0,659,11,12.913,19.384,0,0.221,0,0.001,0.005,0,0.134,0.071,0.061,0.03,0,0.038,0,0,0.001
406,231,0.007,83,0,29,8,9.789,6.015,0,0.075,0.003,0.011,0.016,0,0.093,0.03,0.032,0.019,0.004,0.069,0.013,0.015,0.006
271,183,0.008,123,0,15,6,5.647,2.999,0,0.043,0.001,0.003,0.006,0,0.084,0.024,0.027,0.019,0,0.049,0.016,0.016,0.007
258,170,0.008,96,0,23,7,7.383,4.166,0,0.118,0.001,0.008,0.017,0,0.121,0.03,0.032,0.022,0,0.076,0.017,0.017,0.009
11272,5329,0,240,0,38,13,12.748,3.718,0,0.278,0,0.002,0.007,0,0.151,0.077,0.076,0.02,0,0.028,0,0,0
17216,7858,0,550,0,38,12,12.591,3.635,0,0.221,0,0.001,0.006,0,0.137,0.078,0.075,0.022,0,0.022,0,0,0
531,287,0.006,53,0,18,8,8.422,3.164,0,0.244,0.011,0.018,0.026,0,0.156,0.094,0.084,0.036,0,0.073,0.01,0.012,0.006
108,85,0.015,55,0,15,5,5.071,3.341,0,0.081,0.002,0.008,0.016,0,0.086,0.031,0.034,0.02,0,0.059,0.035,0.03,0.011
193,132,0.011,75,0,19,7,7.085,3.834,0,0.087,0.003,0.013,0.02,0,0.108,0.035,0.041,0.029,0,0.053,0.022,0.022,0.009
197,136,0.01,60,0,24,8,8.914,4.774,0,0.179,0.005,0.023,0.033,0,0.13,0.057,0.047,0.032,0,0.074,0.022,0.021,0.009
7277,3472,0,483,0,36,9,9.277,2.896,0,0.254,0,0.001,0.01,0,0.175,0.099,0.092,0.033,0,0.053,0,0.001,0.002
77,64,0.019,61,0,11,3,3.327,2.455,0,0.032,0.002,0.005,0.008,0,0.095,0.034,0.035,0.02,0.015,0.079,0.031,0.038,0.015
247,163,0.009,63,0,34,9,10.302,6.368,0,0.232,0.004,0.026,0.046,0,0.161,0.045,0.052,0.038,0,0.08,0.018,0.018,0.011
5282,2222,0.001,239,0,27,8,8.164,3.106,0,0.255,0,0.002,0.014,0,0.202,0.117,0.111,0.034,0,0.095,0.001,0.002,0.004
19900,9120,0,915,0,210,12,16.493,21.809,0,0.25,0,0.001,0.006,0,0.122,0.064,0.06,0.019,0,0.018,0,0,0
3536,1626,0.001,258,0,24,7,7.476,2.864,0,0.487,0,0.003,0.022,0,0.243,0.121,0.117,0.035,0,0.15,0.001,0.002,0.007
71,62,0.018,58,0,10,2,2.557,2.035,0,0.015,0.001,0.002,0.003,0,0.088,0.027,0.029,0.019,0,0.065,0.032,0.037,0.017
328,204,0.007,78,0,33,11,11.537,6.608,0,0.193,0.002,0.017,0.03,0,0.09,0.031,0.033,0.021,0,0.044,0.014,0.015,0.006
92,70,0.019,42,0,10,4,3.929,2.096,0,0.11,0.005,0.009,0.018,0,0.158,0.039,0.053,0.04,0,0.13,0.043,0.038,0.02
446,268,0.006,67,0,31,11,11.188,5.163,0,0.263,0.008,0.024,0.041,0,0.138,0.064,0.06,0.033,0,0.052,0.011,0.012,0.006
835,498,0.003,96,0,36,13,12.942,5.054,0,0.171,0.005,0.017,0.026,0,0.117,0.062,0.056,0.024,0,0.032,0.006,0.006,0.003
1130,642,0.002,214,0,33,11,11.69,4.659,0,0.245,0.003,0.01,0.021,0,0.135,0.061,0.056,0.031,0,0.031,0.004,0.005,0.003
221,147,0.01,76,0,19,7,7.268,3.744,0,0.147,0.002,0.011,0.021,0,0.102,0.028,0.038,0.029,0,0.054,0.02,0.02,0.009
8521,4598,0,887,0,46,14,14.742,4.948,0,0.229,0,0.002,0.007,0,0.115,0.059,0.051,0.025,0,0.017,0,0,0
773,418,0.004,298,0,28,6,7.561,4.454,0,0.155,0.001,0.004,0.012,0,0.185,0.038,0.036,0.023,0,0.11,0.007,0.008,0.009
11573,5547,0,884,0,48,11,12.043,4.385,0,0.27,0,0.001,0.007,0,0.148,0.075,0.066,0.029,0,0.037,0,0,0.001
17343,7945,0,1516,0,664,11,12.895,19.017,0,0.216,0,0.001,0.005,0,0.132,0.07,0.061,0.03,0,0.037,0,0,0.001
3248,1498,0.001,110,0,28,9,8.876,3.208,0,0.508,0.001,0.004,0.02,0,0.221,0.109,0.105,0.03,0,0.102,0.002,0.002,0.004
774,433,0.004,73,0,29,11,10.776,4.047,0,0.141,0.01,0.017,0.021,0,0.129,0.082,0.072,0.031,0,0.025,0.006,0.008,0.003
34761,16825,0,1826,0,167,13,15.432,10.529,0,0.224,0,0,0.004,0,0.109,0.067,0.062,0.021,0,0.012,0,0,0
125,209,0.002,195,0,10,2,2.397,2.13,0,0.002,0,0,0,0,0.039,0,0.004,0.007,0,0.038,0,0.005,0.007
71,61,0.019,57,0,10,2,2.564,2.033,0,0.016,0.001,0.002,0.003,0,0.089,0.027,0.03,0.019,0,0.066,0.033,0.038,0.016
11588,5540,0,861,0,48,11,12.055,4.366,0,0.274,0,0.001,0.007,0,0.149,0.075,0.067,0.028,0,0.037,0,0,0.001
771,425,0.004,73,0,34,11,11.708,5.16,0,0.289,0.008,0.019,0.034,0,0.128,0.073,0.068,0.029,0,0.047,0.007,0.008,0.005
3479,1607,0.001,280,0,39,10,10.909,4.492,0,0.257,0.001,0.004,0.014,0,0.137,0.076,0.067,0.031,0,0.042,0.002,0.002,0.002
1402,781,0.002,226,0,27,9,8.832,3.089,0,0.217,0.002,0.006,0.018,0,0.157,0.089,0.078,0.034,0,0.067,0.003,0.004,0.005
1717,1066,0.001,580,0,36,15,14.772,6.785,0,0.123,0,0.003,0.01,0,0.079,0.019,0.02,0.019,0,0.024,0.002,0.003,0.002
324,210,0.007,90,0,30,10,10.326,5.175,0,0.107,0.003,0.016,0.025,0,0.086,0.046,0.037,0.024,0,0.028,0.014,0.014,0.005
1068,558,0.003,136,0,40,10,10.089,4.325,0,0.169,0.003,0.01,0.02,0,0.121,0.072,0.064,0.03,0,0.046,0.005,0.006,0.005
1706,846,0.002,92,0,30,10,10.365,4.039,0,0.495,0.003,0.009,0.027,0,0.155,0.092,0.082,0.031,0,0.061,0.003,0.004,0.004
4733,2570,0,323,0,54,16,16.748,5.902,0,0.33,0.001,0.005,0.014,0,0.126,0.054,0.051,0.02,0,0.026,0.001,0.001,0.001
946,572,0.002,342,0,33,9,9.926,5.141,0,0.125,0.001,0.004,0.01,0,0.114,0.013,0.029,0.031,0,0.038,0.005,0.005,0.003
236,146,0.011,64,0,18,7.5,7.498,3.442,0,0.105,0.005,0.018,0.023,0,0.129,0.065,0.057,0.036,0,0.062,0.02,0.022,0.009
1509,840,0.002,83,0,25,10,10.609,3.715,0,0.545,0.005,0.009,0.028,0,0.158,0.086,0.082,0.027,0,0.056,0.003,0.004,0.003
17791,8074,0,679,0,34,10,9.913,3.354,0,0.353,0,0,0.008,0,0.195,0.097,0.095,0.028,0,0.056,0,0,0.001
8650,4083,0,128,0,49,13,13.07,4.245,0,0.273,0,0.002,0.009,0,0.142,0.078,0.076,0.017,0,0.04,0,0.001,0.001
1646,670,0.003,80,0,30,9,10.504,5.145,0,0.269,0.004,0.011,0.031,0,0.154,0.092,0.083,0.033,0,0.103,0.005,0.007,0.008
38797,18592,0,2310,0,55,14,14.541,4.534,0,0.303,0,0,0.004,0,0.169,0.063,0.059,0.023,0,0.05,0,0,0
65,48,0.028,16,0,14,6,5.754,3.277,0,0.213,0.02,0.049,0.055,0,0.187,0.087,0.086,0.048,0,0.148,0.063,0.057,0.023
17842,9412,0,692,0,47,14,14.376,4.244,0,0.185,0,0.001,0.005,0,0.117,0.068,0.065,0.019,0,0.017,0,0,0
1163,611,0.003,130,0,23,10,10.046,3.436,0,0.149,0.004,0.01,0.019,0,0.129,0.08,0.072,0.029,0,0.034,0.004,0.006,0.004
1869,754,0.003,99,0,31,10,10.803,4.342,0,0.317,0.001,0.01,0.028,0,0.152,0.085,0.079,0.027,0,0.179,0.003,0.006,0.015
296,196,0.007,76,0,38,11,11.644,6.655,0,0.144,0.007,0.022,0.031,0,0.084,0.044,0.038,0.021,0,0.041,0.015,0.015,0.005
1847,938,0.002,214,0,36,11,11.118,4.558,0,0.183,0.001,0.006,0.017,0,0.121,0.064,0.055,0.03,0,0.052,0.003,0.004,0.003
1573,904,0.001,180,0,39,13,13.156,5.589,0,0.342,0.004,0.009,0.02,0,0.143,0.062,0.058,0.028,0,0.048,0.003,0.003,0.003
1830,940,0.002,172,0,42,11,14.704,8.533,0,0.305,0.002,0.01,0.027,0,0.092,0.059,0.052,0.022,0,0.04,0.004,0.004,0.003
7123,3368,0,428,0,36,9,9.303,2.93,0,0.268,0,0.002,0.01,0,0.179,0.101,0.093,0.032,0,0.052,0.001,0.001,0.002
9190,3680,0,392,0,33,10,10.556,3.757,0,0.358,0,0.002,0.01,0,0.179,0.09,0.084,0.03,0,0.057,0.001,0.001,0.002
242,156,0.01,57,0,24,9,8.839,4.242,0,0.169,0.01,0.025,0.033,0,0.109,0.066,0.057,0.03,0,0.051,0.019,0.02,0.007
2533,1165,0.001,256,0,32,11,11.523,4.358,0,0.302,0.002,0.006,0.017,0,0.145,0.069,0.064,0.031,0,0.032,0.002,0.003,0.003
17343,7945,0,1516,0,664,11,12.895,19.017,0,0.216,0,0.001,0.005,0,0.132,0.07,0.061,0.03,0,0.037,0,0,0.001
1507,771,0.002,114,0,32,11,11.346,4.314,0,0.305,0.003,0.01,0.022,0,0.159,0.077,0.073,0.024,0,0.062,0.003,0.005,0.004
171,113,0.013,73,0,11,4,4.36,2.323,0,0.1,0,0.005,0.014,0,0.171,0.021,0.04,0.036,0,0.125,0.026,0.027,0.015
3750,1704,0.001,219,0,36,9,8.722,2.902,0,0.205,0.001,0.003,0.013,0,0.175,0.102,0.095,0.031,0,0.071,0.002,0.002,0.003
35,32,0.035,29,0,7,2,2.155,1.703,0,0.037,0.001,0.007,0.009,0,0.137,0.052,0.055,0.035,0.032,0.129,0.064,0.07,0.032
260,180,0.008,86,0,25,10,10.009,5.484,0,0.133,0.002,0.014,0.026,0,0.08,0.028,0.032,0.021,0,0.044,0.016,0.016,0.006
4346,2165,0,80,0,36,11,11.411,3.705,0,0.405,0.001,0.004,0.017,0,0.195,0.087,0.085,0.021,0,0.077,0.001,0.001,0.002
14938,7021,0,1163,0,39,10,9.822,3.156,0,0.291,0,0.001,0.007,0,0.179,0.092,0.084,0.037,0,0.052,0,0,0.001
35012,18382,0,3628,0,55,14,14.643,5.061,0,0.358,0,0,0.004,0,0.134,0.057,0.053,0.026,0,0.039,0,0,0
919,481,0.003,131,0,47,16,16.713,8.99,0,0.236,0.003,0.019,0.038,0,0.088,0.044,0.039,0.022,0,0.043,0.006,0.007,0.005
17139,7863,0,664,0,36,11,11.578,3.685,0,0.295,0,0.001,0.006,0,0.163,0.085,0.081,0.026,0,0.041,0,0,0.001
498,272,0.006,48,0,19,8,8.191,2.876,0,0.26,0.012,0.019,0.031,0,0.184,0.097,0.088,0.037,0,0.077,0.011,0.013,0.007
3883,1974,0,89,0,44,12,12.404,4.593,0,0.379,0.001,0.005,0.017,0,0.162,0.081,0.08,0.024,0,0.047,0.001,0.001,0.002
434,261,0.006,110,0,23,8,8.491,4.191,0,0.217,0.002,0.011,0.026,0,0.197,0.054,0.052,0.038,0,0.111,0.011,0.012,0.01
2606,1280,0.001,186,0,40,10,9.974,3.658,0,0.204,0.002,0.005,0.016,0,0.148,0.088,0.081,0.029,0,0.047,0.003,0.003,0.003
17623,8084,0,1537,0,663,11,12.811,18.619,0,0.208,0,0.001,0.005,0,0.133,0.071,0.061,0.03,0,0.036,0,0,0.001
1670,996,0.001,349,0,80,13,12.795,5.099,0,0.221,0.001,0.006,0.015,0,0.108,0.053,0.044,0.029,0,0.053,0.003,0.003,0.002
257,174,0.008,82,0,23,8,7.819,3.882,0,0.081,0.003,0.011,0.018,0,0.132,0.026,0.04,0.033,0,0.052,0.017,0.017,0.007
14161,8039,0,601,0,76,25,25.148,8.711,0,0.23,0,0.002,0.011,0,0.08,0.035,0.033,0.013,0,0.056,0,0,0.001
191,130,0.011,51,0,20,8,7.789,3.636,0,0.166,0.005,0.022,0.032,0,0.127,0.069,0.057,0.034,0,0.069,0.023,0.022,0.01
396,242,0.006,52,0,33,11,11.469,5.665,0,0.242,0.01,0.029,0.037,0,0.114,0.066,0.061,0.029,0,0.058,0.012,0.013,0.006
3727,1669,0.001,267,0,37,9,9.565,3.373,0,0.154,0.001,0.003,0.011,0,0.149,0.088,0.078,0.033,0,0.041,0.002,0.002,0.003
6930,3210,0,234,0,32,11,10.685,3.237,0,0.289,0,0.002,0.011,0,0.169,0.091,0.087,0.026,0,0.037,0,0.001,0.001
3946,1995,0,147,0,36,12,12.05,3.991,0,0.415,0.001,0.005,0.016,0,0.147,0.079,0.078,0.022,0,0.05,0.001,0.001,0.002
366,243,0.006,80,0,28,11,10.72,4.769,0,0.126,0.005,0.019,0.025,0,0.112,0.055,0.047,0.032,0,0.028,0.012,0.012,0.004
3979,1877,0.001,176,0,37,8,8.432,2.944,0,0.519,0.001,0.003,0.018,0,0.227,0.11,0.105,0.035,0,0.102,0.001,0.002,0.003
1544,909,0.001,330,0,34,9,10.084,4.371,0,0.521,0.002,0.005,0.025,0,0.191,0.065,0.061,0.022,0,0.165,0.003,0.003,0.006
2027,1121,0.001,391,0,46,13,14.13,6.186,0,0.242,0.001,0.006,0.016,0,0.253,0.047,0.039,0.023,0,0.11,0.002,0.003,0.003
2814,1448,0.001,179,0,27,11,10.862,3.523,0,0.346,0.002,0.005,0.016,0,0.152,0.083,0.08,0.027,0,0.059,0.002,0.002,0.002
4544,2213,0,237,0,34,11,11.347,4.096,0,0.276,0.001,0.004,0.014,0,0.179,0.08,0.081,0.031,0,0.042,0.001,0.001,0.002
233,160,0.009,106,0,15,5,5.527,3.066,0,0.043,0.001,0.004,0.007,0,0.078,0.021,0.027,0.02,0,0.05,0.018,0.018,0.007
2604,1495,0.001,395,0,47,13,14.075,5.564,0,0.197,0.001,0.005,0.014,0,0.113,0.054,0.048,0.027,0,0.024,0.002,0.002,0.001
812,461,0.003,136,0,32,9,9.776,4.5,0,0.288,0.004,0.012,0.024,0,0.156,0.078,0.07,0.042,0,0.076,0.006,0.007,0.007
1863,846,0.002,58,0,37,13,13.377,6.462,0,0.314,0.002,0.013,0.034,0,0.153,0.073,0.07,0.024,0,0.082,0.004,0.005,0.006
5617,3273,0,1376,0,57,20,20.988,7.774,0,0.12,0,0.002,0.008,0,0.11,0.024,0.019,0.013,0,0.032,0,0.001,0
230,160,0.009,157,0,17,5,6.04,3.883,0,0.071,0.001,0.005,0.012,0,0.142,0.011,0.03,0.031,0,0.132,0.018,0.018,0.011
941,551,0.003,88,0,34,13,12.823,4.984,0,0.19,0.008,0.015,0.021,0,0.107,0.063,0.056,0.024,0,0.029,0.005,0.006,0.003
19654,8501,0,704,0,32,10,10.322,3.055,0,0.273,0,0,0.007,0,0.177,0.093,0.09,0.028,0,0.037,0,0,0.001
389,235,0.007,49,0,33,11,11.299,5.63,0,0.248,0.012,0.029,0.038,0,0.123,0.067,0.062,0.03,0,0.059,0.012,0.014,0.006
1354,631,0.003,98,0,28,11,10.611,3.954,0,0.307,0.004,0.012,0.026,0,0.137,0.081,0.076,0.028,0,0.087,0.006,0.006,0.006
24,24,0.043,19,0,7,2,2.066,1.774,0,0.069,0,0.011,0.017,0,0.185,0.061,0.064,0.048,0,0.173,0.086,0.086,0.048
458,266,0.006,110,0,21,8,8.494,3.709,0,0.168,0.003,0.012,0.023,0,0.153,0.068,0.053,0.037,0,0.06,0.011,0.012,0.007
419,238,0.007,53,0,25,9,9.896,4.79,0,0.359,0.009,0.023,0.043,0,0.146,0.075,0.065,0.033,0,0.075,0.012,0.014,0.008
5035,2616,0,339,0,39,12,12.231,3.875,0,0.229,0.001,0.003,0.01,0,0.132,0.073,0.067,0.026,0,0.026,0.001,0.001,0.001
781,458,0.003,143,0,34,13,13.503,6.972,0,0.351,0.004,0.015,0.039,0,0.092,0.052,0.043,0.025,0,0.056,0.006,0.007,0.004
1717,1066,0.001,580,0,36,15,14.772,6.785,0,0.123,0,0.003,0.01,0,0.079,0.019,0.02,0.019,0,0.024,0.002,0.003,0.002
16306,7544,0,641,0,40,12,11.986,3.526,0,0.359,0,0.001,0.007,0,0.164,0.078,0.076,0.022,0,0.025,0,0,0
1597,806,0.002,61,0,23,10,9.685,3.05,0,0.286,0.005,0.009,0.021,0,0.159,0.096,0.092,0.027,0,0.058,0.003,0.004,0.003
38352,16789,0,486,0,35,8,8.285,2.619,0,0.358,0,0,0.005,0,0.221,0.122,0.12,0.025,0,0.066,0,0,0.001
2080,1274,0.001,594,0,146,12,22.479,26.842,0,0.007,0,0.001,0.001,0,0.026,0.003,0.006,0.005,0,0.11,0.002,0.002,0.004
32487,14985,0,2120,0,53,11,11.855,4.447,0,0.334,0,0,0.005,0,0.166,0.078,0.071,0.031,0,0.037,0,0,0
1639,991,0.001,483,0,36,15,14.793,6.753,0,0.155,0,0.004,0.014,0,0.09,0.027,0.025,0.023,0,0.029,0.003,0.003,0.002
1947,959,0.002,208,0,32,8,8.836,3.976,0,0.312,0.001,0.005,0.018,0,0.172,0.091,0.079,0.039,0,0.085,0.003,0.004,0.005
3313,1523,0.001,79,0,35,10,10.632,3.93,0,0.355,0.002,0.005,0.017,0,0.158,0.092,0.088,0.023,0,0.046,0.002,0.002,0.003
854,492,0.003,79,0,49,11,12.502,6.808,0,0.4,0.005,0.016,0.032,0,0.16,0.067,0.062,0.037,0,0.077,0.006,0.007,0.005
16013,6293,0,1104,0,46,12,13.188,5.197,0,0.394,0,0.001,0.008,0,0.133,0.068,0.062,0.026,0,0.026,0,0,0.001
2561,1155,0.001,224,0,30,11,11.3,4.119,0,0.347,0.002,0.006,0.018,0,0.155,0.074,0.07,0.031,0,0.033,0.002,0.003,0.003
3767,1725,0.001,233,0,35,9,8.817,3.079,0,0.249,0.001,0.003,0.014,0,0.193,0.1,0.093,0.033,0,0.069,0.002,0.002,0.003
2255,1084,0.001,205,0,28,9,8.926,3.38,0,0.297,0.001,0.005,0.017,0,0.175,0.096,0.085,0.039,0,0.085,0.002,0.003,0.004
655,359,0.005,132,0,18,7,7.329,2.64,0,0.311,0.004,0.01,0.027,0,0.177,0.091,0.081,0.037,0,0.094,0.008,0.01,0.008
88,62,0.023,32,0,16,5,5.53,3.172,0,0.212,0.007,0.026,0.045,0,0.161,0.062,0.064,0.039,0,0.163,0.049,0.046,0.024
1258,713,0.002,113,0,29,12,12.117,4.036,0,0.131,0.005,0.012,0.017,0,0.133,0.07,0.065,0.024,0,0.025,0.004,0.004,0.002
242,156,0.01,57,0,24,9,8.839,4.242,0,0.169,0.01,0.025,0.033,0,0.109,0.066,0.057,0.03,0,0.051,0.019,0.02,0.007
1918,1106,0.001,300,0,38,12,12.909,4.983,0,0.18,0.002,0.007,0.016,0,0.116,0.062,0.053,0.029,0,0.021,0.002,0.003,0.001
486,266,0.006,89,0,22,8,8.07,3.818,0,0.269,0.002,0.012,0.03,0,0.166,0.068,0.061,0.043,0,0.128,0.011,0.013,0.011
1435,710,0.002,70,0,23,9,8.84,3.289,0,0.528,0.003,0.009,0.029,0,0.216,0.11,0.102,0.04,0,0.069,0.004,0.005,0.005
3852,1835,0.001,235,0,36,8,8.313,3.088,0,0.474,0,0.003,0.017,0,0.222,0.103,0.096,0.04,0,0.1,0.001,0.002,0.003
330,184,0.009,69,0,22,8,8.048,3.899,0,0.173,0.006,0.016,0.026,0,0.147,0.066,0.055,0.037,0,0.065,0.016,0.019,0.009
17343,7945,0,1516,0,664,11,12.895,19.017,0,0.216,0,0.001,0.005,0,0.132,0.07,0.061,0.03,0,0.037,0,0,0.001
108,82,0.016,64,0,16,4.5,4.941,3.359,0,0.051,0.003,0.008,0.012,0,0.086,0.03,0.035,0.022,0,0.061,0.037,0.032,0.012
679,366,0.005,56,0,22,9,9.251,3.588,0,0.361,0.008,0.017,0.032,0,0.175,0.094,0.084,0.037,0,0.076,0.008,0.01,0.007
1650,778,0.002,127,0,20,8,7.791,2.525,0,0.271,0.002,0.006,0.02,0,0.201,0.107,0.1,0.039,0,0.095,0.005,0.005,0.006
1287,600,0.003,97,0,23,8,8.219,2.84,0,0.335,0.003,0.009,0.023,0,0.201,0.108,0.097,0.039,0,0.073,0.006,0.007,0.006
371,212,0.008,54,0,20,8,8.416,3.522,0,0.232,0.008,0.021,0.036,0,0.135,0.084,0.073,0.035,0,0.066,0.014,0.016,0.008
585,327,0.005,102,0,33,10,9.996,4.372,0,0.247,0.006,0.016,0.028,0,0.124,0.074,0.06,0.035,0,0.058,0.009,0.01,0.006
888,440,0.004,54,0,27,11,10.951,4.492,0,0.198,0.006,0.018,0.029,0,0.129,0.079,0.074,0.028,0,0.072,0.009,0.009,0.006
1961,1003,0.001,273,0,31,11,11.354,3.972,0,0.291,0.002,0.007,0.018,0,0.115,0.068,0.062,0.022,0,0.038,0.002,0.003,0.003
9125,3823,0,546,0,35,10,11.121,4.18,0,0.4,0,0.002,0.011,0,0.176,0.081,0.075,0.034,0,0.065,0,0.001,0.002
42586,17937,0,1087,0,38,11,10.844,3.21,0,0.272,0,0,0.004,0,0.172,0.091,0.088,0.023,0,0.033,0,0,0
1956,1038,0.001,384,0,35,12,12.385,4.96,0,0.147,0,0.004,0.01,0,0.078,0.043,0.035,0.021,0,0.066,0.002,0.003,0.003
5805,2497,0,216,0,36,8,8.074,2.515,0,0.31,0,0.002,0.012,0,0.219,0.115,0.113,0.028,0,0.092,0.001,0.001,0.003
17139,7863,0,664,0,36,11,11.578,3.685,0,0.295,0,0.001,0.006,0,0.163,0.085,0.081,0.026,0,0.041,0,0,0.001
9005,4666,0,846,0,36,11,11.692,3.551,0,0.273,0,0.001,0.008,0,0.15,0.078,0.07,0.03,0,0.031,0,0,0.001
512,295,0.005,67,0,35,13,13.545,6.485,0,0.255,0.007,0.028,0.05,0,0.128,0.059,0.051,0.028,0,0.051,0.01,0.011,0.006
814,460,0.003,83,0,36,12,12.978,5.742,0,0.191,0.006,0.018,0.027,0,0.122,0.064,0.058,0.029,0,0.034,0.006,0.007,0.004
7848,3171,0,188,0,36,10,10.33,3.444,0,0.25,0,0.002,0.011,0,0.168,0.097,0.093,0.024,0,0.061,0.001,0.001,0.003
42585,17938,0,1088,0,38,11,10.844,3.21,0,0.272,0,0,0.004,0,0.172,0.091,0.088,0.023,0,0.033,0,0,0
18490,8528,0,768,0,34,10,10.152,3.051,0,0.276,0,0,0.006,0,0.179,0.095,0.09,0.029,0,0.038,0,0,0.001
5484,2493,0,95,0,22,9,9.109,2.554,0,0.313,0.001,0.003,0.013,0,0.188,0.106,0.104,0.024,0,0.047,0.001,0.001,0.002
87,70,0.018,55,0,14,4,4.203,2.892,0,0.057,0.003,0.008,0.012,0,0.108,0.034,0.038,0.024,0,0.072,0.028,0.036,0.014
2783,1468,0.001,334,0,43,14,14.216,5.528,0,0.212,0.001,0.006,0.015,0,0.114,0.06,0.054,0.027,0,0.031,0.002,0.002,0.002
34761,16825,0,1826,0,167,13,15.432,10.529,0,0.224,0,0,0.004,0,0.109,0.067,0.062,0.021,0,0.012,0,0,0
5711,2641,0,180,0,28,10,10.2,3.267,0,0.344,0.001,0.003,0.01,0,0.17,0.093,0.092,0.028,0,0.072,0.001,0.001,0.002
1781,907,0.002,171,0,29,10,10.201,3.562,0,0.236,0.003,0.007,0.017,0,0.154,0.087,0.076,0.036,0,0.032,0.004,0.004,0.003
24236,11044,0,1984,0,44,15,15.731,4.395,0,0.163,0,0.001,0.005,0,0.183,0.058,0.052,0.021,0,0.054,0,0,0
8229,3903,0,899,0,39,11,11.685,3.656,0,0.434,0,0.002,0.014,0,0.217,0.076,0.068,0.033,0,0.092,0,0.001,0.002
2514,1302,0.001,130,0,32,12,11.932,4.188,0,0.328,0.002,0.007,0.018,0,0.161,0.078,0.077,0.026,0,0.036,0.002,0.002,0.002
60,51,0.023,47,0,10,2.5,2.806,2.148,0,0.029,0.002,0.005,0.006,0,0.096,0.035,0.038,0.023,0,0.08,0.04,0.047,0.02
21,20,0.055,17,0,7,2,2.195,1.785,0,0.102,0.004,0.019,0.027,0,0.224,0.074,0.084,0.055,0.052,0.21,0.105,0.11,0.052
14938,7021,0,1163,0,39,10,9.822,3.156,0,0.291,0,0.001,0.007,0,0.179,0.092,0.084,0.037,0,0.052,0,0,0.001
2285,851,0.003,115,0,34,12,12.555,5.23,0,0.511,0.001,0.011,0.035,0,0.138,0.075,0.069,0.026,0,0.158,0.003,0.006,0.014
203,142,0.01,112,0,20,7,6.676,3.652,0,0.05,0.003,0.009,0.011,0,0.121,0.031,0.034,0.022,0,0.042,0.021,0.02,0.007
4836,2408,0,541,0,50,11,12.187,5.606,0,0.318,0,0.003,0.013,0,0.154,0.069,0.063,0.031,0,0.058,0.001,0.001,0.002
5486,2707,0,118,0,36,12,12.192,4.194,0,0.477,0.001,0.003,0.015,0,0.163,0.082,0.081,0.023,0,0.059,0.001,0.001,0.002
2124,1078,0.001,228,0,30,9,9.369,3.7,0,0.227,0.002,0.005,0.015,0,0.173,0.088,0.077,0.043,0,0.093,0.002,0.003,0.004
350,220,0.007,162,0,24,8,8.494,4.558,0,0.075,0.002,0.008,0.014,0,0.133,0.026,0.03,0.021,0,0.041,0.013,0.014,0.005
1407,843,0.001,267,0,33,14,13.957,5.253,0,0.218,0.003,0.009,0.018,0,0.089,0.05,0.045,0.02,0,0.019,0.003,0.003,0.002
1599,769,0.002,122,0,35,12,12.443,5.088,0,0.312,0.003,0.011,0.026,0,0.14,0.07,0.066,0.028,0,0.071,0.003,0.005,0.005
229,154,0.009,81,0,32,9,9.916,5.947,0,0.121,0.004,0.021,0.029,0,0.087,0.043,0.039,0.025,0,0.065,0.019,0.019,0.008
943,588,0.002,305,0,41,13,13.847,6.551,0,0.161,0,0.006,0.015,0,0.112,0.027,0.024,0.021,0,0.023,0.005,0.005,0.002
17668,8108,0,1541,0,664,11,12.816,18.622,0,0.208,0,0.001,0.005,0,0.133,0.071,0.061,0.03,0,0.036,0,0,0.001
3486,1608,0.001,306,0,35,9,9.774,4.242,0,0.221,0,0.003,0.013,0,0.146,0.076,0.068,0.032,0,0.077,0.001,0.002,0.003
